Roll Number,dist_to_grocer_m,grocer_chain,grocer_store,grocer_id
14050017200,187.01721289307062,Young's Market,Young's Market,78
5004540300,303.2871669542807,Lucky Supermarket,Lucky Supermarket,75
5004540100,321.1791316360582,Lucky Supermarket,Lucky Supermarket,75
3068099600,1381.3523378710063,Sobeys,Sobeys Pembina,21
12040606000,670.9939042595734,Food fare,Food fare,70
3068105000,1399.4305392895012,Red-River Co-op,St Norbert,28
13031566000,662.5380622305712,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14021064000,838.2461470085015,Young's Market,Young's Market,78
12082926000,348.19790993597525,Food fare,Food fare,70
13031928000,452.92239731966237,FreshCo,FreshCo Sargent,39
12020941000,504.2645567137839,Red-River Co-op,Grant Park,25
13031565000,659.9252007018581,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3091134400,732.083241685824,Sobeys,Sobeys Pembina,21
12011521100,129.0895187369445,Red-River Co-op,Grant Park,25
12011520100,144.27421421183152,Red-River Co-op,Grant Park,25
3068020200,927.7252781985459,Sobeys,Sobeys Pembina,21
3014423200,872.7839741269065,Red-River Co-op,St Norbert,28
14031191000,505.2254779100348,Young's Market,Young's Market,78
14031125000,510.6989406252159,Young's Market,Young's Market,78
3064449500,774.7230415016699,Safeway,Safeway Pembina Village,9
13031927000,452.2230281389544,FreshCo,FreshCo Sargent,39
13031564000,657.3909546794384,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3067182000,499.59120530301465,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3091260400,333.19803028204507,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
13061794000,631.9666669983739,Lucky Supermarket,Lucky Supermarket,76
12030319000,687.3544132936736,Food fare,Food fare,69
13031926000,451.6520100153035,FreshCo,FreshCo Sargent,39
12083170000,362.5503819271367,Food fare,Food fare,71
13031563000,654.936302239457,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14060998100,720.6354428742669,Young's Market,Young's Market,78
3067580000,834.1616777724864,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3071291000,785.1808643189081,Sobeys,Sobeys Grant Park,20
3071304000,753.2311953762578,Sobeys,Sobeys Grant Park,20
14040774000,319.7902243140186,Young's Market,Young's Market,78
3014399900,660.1093141708534,Red-River Co-op,St Norbert,28
13031925000,451.2098053408332,FreshCo,FreshCo Sargent,39
12030341000,649.0538847202771,Food fare,Food fare,69
13031562000,652.5667483782928,No Frills,CHRIS' NOFRILLS WINNIPEG,43
5004665100,502.4871307150537,Lucky Supermarket,Lucky Supermarket,75
14031059000,547.8837178268448,Young's Market,Young's Market,78
14031057000,557.8677120049994,Young's Market,Young's Market,78
13031924000,450.89683883207834,FreshCo,FreshCo Sargent,39
13032308000,422.5156329799819,Food fare,Food fare,71
13080599100,669.6873278370637,Lucky Supermarket,Lucky Supermarket,76
13031561000,650.2826232053683,No Frills,CHRIS' NOFRILLS WINNIPEG,43
13031923000,450.71340276489883,FreshCo,FreshCo Sargent,39
13031560000,648.0714485452834,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3068013900,738.2336369553044,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3014428700,799.401522555063,Red-River Co-op,St Norbert,28
13031922000,450.659589039489,FreshCo,FreshCo Sargent,39
14040760000,287.0009585622903,Young's Market,Young's Market,78
3014603600,725.031746781738,Red-River Co-op,St Norbert,28
13031559000,645.9349776740942,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12040084000,662.2428457037718,Food fare,Food fare,69
13031921000,450.7354703881595,FreshCo,FreshCo Sargent,39
13031558000,643.883030149352,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12082921000,359.0889912233495,Food fare,Food fare,70
12082920000,362.14103860779613,Food fare,Food fare,70
14052389000,462.5657253842885,Young's Market,Young's Market,78
12030537000,757.1731308058286,Food fare,Food fare,69
12097506800,768.4187409570914,Food fare,Food fare,69
12020473000,405.7417731938929,Red-River Co-op,Grant Park,25
14031131000,467.5858643803945,Young's Market,Young's Market,78
13031920000,450.9410554996019,FreshCo,FreshCo Sargent,39
13031557000,641.9182709079655,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3067582000,862.7457300962069,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3067181000,484.4430268927303,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
12083102000,378.1615828363148,Food fare,Food fare,71
12030469100,644.4905237839754,Red-River Co-op,Grant Park,25
5004552900,266.03534053051806,Lucky Supermarket,Lucky Supermarket,75
3091293600,519.0824351699341,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
12082919000,365.4717195415729,Food fare,Food fare,70
3071257000,878.4278235711711,FreshCo,FreshCo Pembina & McGillivray,83
3014399600,661.9168037202553,Red-River Co-op,St Norbert,28
13031919000,451.2760316693114,FreshCo,FreshCo Sargent,39
5004099200,510.11428883647517,Giant Tiger,Giant Tiger,63
13031556000,640.0432005896057,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3071452100,818.924928548169,FreshCo,FreshCo Pembina & McGillivray,83
3067770500,797.6594802038231,Safeway,Safeway Pembina Village,9
14050045200,163.79427646627602,Young's Market,Young's Market,78
3067652000,863.1123935042604,Safeway,Safeway Pembina Village,9
3067180000,468.99119682647364,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
13031918000,451.7401892964083,FreshCo,FreshCo Sargent,39
12082918000,369.0531838768635,Food fare,Food fare,70
5008143200,706.2547756382767,Lucky Supermarket,Lucky Supermarket,75
5008143400,704.7419754419335,Lucky Supermarket,Lucky Supermarket,75
13031554000,636.5560340838077,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12030468200,636.8725681567431,Red-River Co-op,Grant Park,25
14052382000,406.84206602596083,Young's Market,Young's Market,78
14052383000,406.74953542017903,Young's Market,Young's Market,78
12020490000,461.9068525684593,Red-River Co-op,Grant Park,25
13031917000,452.3331840573495,FreshCo,FreshCo Sargent,39
12040652000,750.4182666188425,Food fare,Food fare,70
12040651000,765.6007469740961,Food fare,Food fare,70
13031553000,634.9435245499576,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12082917000,372.8101724799117,Food fare,Food fare,70
3067179000,453.46170794272916,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
14020960000,729.0953670646469,Young's Market,Young's Market,78
3014418600,830.6378344514578,Red-River Co-op,St Norbert,28
14040790000,365.8711099263879,Young's Market,Young's Market,78
5009354600,1204.6506685698068,Lucky Supermarket,Lucky Supermarket,75
13031916000,453.0543179022482,FreshCo,FreshCo Sargent,39
5004674500,326.8982179636813,Lucky Supermarket,Lucky Supermarket,75
13031552000,633.4192961062324,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3068106200,1362.9093014864386,Red-River Co-op,St Norbert,28
13031915000,453.9031717141269,FreshCo,FreshCo Sargent,39
13031551000,631.9840538127638,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14022574000,653.6933548826429,Young's Market,Young's Market,78
13061996000,579.4408477009778,Lucky Supermarket,Lucky Supermarket,76
13031914000,454.8790054798988,FreshCo,FreshCo Sargent,39
14022566000,683.8486670686603,Young's Market,Young's Market,78
13061821000,605.8631277684817,Lucky Supermarket,Lucky Supermarket,76
13031550000,630.638304150012,No Frills,CHRIS' NOFRILLS WINNIPEG,43
5004671700,308.56494898524215,Lucky Supermarket,Lucky Supermarket,75
14060909100,825.4481345134283,Save-on-foods,Northgate,51
3014399300,663.3564526091673,Red-River Co-op,St Norbert,28
3071453000,834.2773170997101,FreshCo,FreshCo Pembina & McGillivray,83
12030293000,640.4881301074194,Food fare,Food fare,69
13031913000,455.9809253568271,FreshCo,FreshCo Sargent,39
12082912000,390.29224920749436,Food fare,Food fare,70
13031902000,457.20812628249286,FreshCo,FreshCo Sargent,39
12030517000,786.2462504062938,Red-River Co-op,Grant Park,25
3068183400,1283.8401622231102,Sobeys,Sobeys Pembina,21
3068183600,1292.668741306252,Sobeys,Sobeys Pembina,21
14050017100,179.42150294148638,Young's Market,Young's Market,78
3014433000,774.1043583082272,Red-River Co-op,St Norbert,28
5005184000,538.6622795626162,Lucky Supermarket,Lucky Supermarket,75
13031901000,458.5594754397043,FreshCo,FreshCo Sargent,39
12082911000,395.24701723181397,Food fare,Food fare,70
13062006000,571.7093395579117,Lucky Supermarket,Lucky Supermarket,76
3068095900,763.6042107934069,Sobeys,Sobeys Pembina,21
3068095700,784.8086999482288,Sobeys,Sobeys Pembina,21
13031546000,626.1615021370602,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3091260300,324.45476036410986,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3067521000,702.3411486216389,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
12030504200,735.4916351915576,Red-River Co-op,Grant Park,25
13061841000,587.8407223458556,Lucky Supermarket,Lucky Supermarket,76
13031545000,625.2713026263808,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3091293500,500.1078973764431,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
12082910000,400.31533337478606,Food fare,Food fare,70
14031190000,498.35814538553916,Young's Market,Young's Market,78
14040659000,214.45629333460425,Young's Market,Young's Market,78
14040661000,227.00991842492078,Young's Market,Young's Market,78
13061764000,642.017630733839,Lucky Supermarket,Lucky Supermarket,76
13031544000,624.2906455945696,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3068019100,821.8310214739827,Sobeys,Sobeys Pembina,21
13031898000,463.34741524009974,FreshCo,FreshCo Sargent,39
3091262500,297.97329346037964,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
13080613100,682.6805192189935,Lucky Supermarket,Lucky Supermarket,76
5004669500,437.08815683957096,Lucky Supermarket,Lucky Supermarket,75
3068100200,1364.2083484374575,Sobeys,Sobeys Pembina,21
13031543000,623.3062595840535,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12082909000,405.6413841346298,Food fare,Food fare,70
5005176900,606.9268750223439,Giant Tiger,Giant Tiger,63
3067175000,391.27397770859136,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
14060938100,816.2172750156225,Young's Market,Young's Market,78
12030266000,630.6745406998763,Food fare,Food fare,69
14100015200,414.4386199625079,Young's Market,Young's Market,78
13031896000,467.1382894799702,FreshCo,FreshCo Sargent,39
5005182000,521.5399858481147,Lucky Supermarket,Lucky Supermarket,75
12015461100,305.7110306582551,Red-River Co-op,Grant Park,25
13031542000,622.6439197452954,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14100048800,931.4561804089021,Young's Market,Young's Market,78
3014423000,885.1322020412837,Red-River Co-op,St Norbert,28
3014399000,665.1420918401624,Red-River Co-op,St Norbert,28
13031541000,622.158697322516,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14021062000,824.9258917054368,Young's Market,Young's Market,78
14021063000,831.101433265009,Young's Market,Young's Market,78
3068017300,780.2258198190669,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3068113800,1273.4301457220374,Red-River Co-op,St Norbert,28
3071337000,588.3022912379924,Sobeys,Sobeys Grant Park,20
3015335000,719.7787014524077,Red-River Co-op,St Norbert,28
3068111100,1298.1637485382673,Red-River Co-op,St Norbert,28
3068104800,1394.9027054251487,Red-River Co-op,St Norbert,28
12020964000,539.4392229589461,Red-River Co-op,Grant Park,25
5004551400,289.6775316595709,Lucky Supermarket,Lucky Supermarket,75
14051681000,164.21161724516406,Young's Market,Young's Market,78
5004557100,258.47538030987505,Lucky Supermarket,Lucky Supermarket,75
13061793000,621.908605291971,Lucky Supermarket,Lucky Supermarket,76
3091145200,749.9154221123368,Sobeys,Sobeys Pembina,21
3091132700,746.0258702111691,Sobeys,Sobeys Pembina,21
5004557400,262.1867706344533,Lucky Supermarket,Lucky Supermarket,75
12082873000,349.3635236374052,Food fare,Food fare,71
14060974100,761.2777286321559,Young's Market,Young's Market,78
5004556200,252.15255513067623,Lucky Supermarket,Lucky Supermarket,75
5009365400,1583.5740529545765,Wal-mart,"N. Winnipeg, Garden City",58
14040773000,311.26833329231755,Young's Market,Young's Market,78
12020944000,482.83463921256515,Red-River Co-op,Grant Park,25
5004557700,266.9008972011371,Lucky Supermarket,Lucky Supermarket,75
3068014400,1151.0656616311496,Sobeys,Sobeys Pembina,21
3015327600,695.6896986529566,Red-River Co-op,St Norbert,28
3091128800,797.9425653554817,Sobeys,Sobeys Pembina,21
3064614600,812.9042320343516,Safeway,Safeway Pembina Village,9
5004077200,488.450427623067,Giant Tiger,Giant Tiger,63
5004558000,272.75204984900125,Lucky Supermarket,Lucky Supermarket,75
14021065200,860.4270365677829,Young's Market,Young's Market,78
5004553200,263.1060877583545,Lucky Supermarket,Lucky Supermarket,75
13080600100,664.6243220045833,Lucky Supermarket,Lucky Supermarket,76
13031890000,481.25447217289775,FreshCo,FreshCo Sargent,39
5009351800,1116.619587460827,Lucky Supermarket,Lucky Supermarket,75
12030342000,660.4804070426749,Food fare,Food fare,69
13031889000,483.9899706103141,FreshCo,FreshCo Sargent,39
3091293400,482.3053711242634,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3067522000,706.8923842018814,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
5005191400,487.0986924412012,Lucky Supermarket,Lucky Supermarket,75
14052450000,504.4449871809163,Young's Market,Young's Market,78
13031888000,486.830223100051,FreshCo,FreshCo Sargent,39
3014428900,810.7795422701345,Red-River Co-op,St Norbert,28
5004099400,509.6715298440466,Giant Tiger,Giant Tiger,63
13032124000,670.1628451702882,FreshCo,FreshCo Sargent,39
3014398700,667.1181424100287,Red-River Co-op,St Norbert,28
13031887000,489.7734055373703,FreshCo,FreshCo Sargent,39
14020959000,723.8146507505644,Young's Market,Young's Market,78
12040085000,650.1806446043537,Food fare,Food fare,69
5009433650,1290.4486140998968,Lucky Supermarket,Lucky Supermarket,75
13032125000,678.2355027246286,FreshCo,FreshCo Sargent,39
3068014600,1138.7318266447803,Sobeys,Sobeys Pembina,21
12020488200,448.45421533611454,Red-River Co-op,Grant Park,25
12011526200,205.13622498536031,Red-River Co-op,Grant Park,25
3068081500,856.651742744045,Sobeys,Sobeys Pembina,21
3071286000,896.8460861636908,Sobeys,Sobeys Grant Park,20
13032126000,686.3617346222256,FreshCo,FreshCo Sargent,39
3091260200,316.22580147968284,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
12082892000,472.2311891353858,Food fare,Food fare,70
13031884000,499.20172231061576,FreshCo,FreshCo Sargent,39
12082864000,350.7483916237215,Food fare,Food fare,71
5004555900,248.96301135134937,Lucky Supermarket,Lucky Supermarket,75
13032127000,687.7755050844854,Food fare,Food fare,71
3014418800,839.849985111117,Red-River Co-op,St Norbert,28
12011522200,142.55032253742147,Red-River Co-op,Grant Park,25
13031530000,661.4519073990697,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14031132000,457.82613483245643,Young's Market,Young's Market,78
14050016000,171.82579456667827,Young's Market,Young's Market,78
13031883000,502.5378295577358,FreshCo,FreshCo Sargent,39
13032128000,681.1893248972151,Food fare,Food fare,71
3068013700,745.8392839193908,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
12040434000,753.3284958795684,Food fare,Food fare,69
13031531000,660.6999297835247,No Frills,CHRIS' NOFRILLS WINNIPEG,43
13031882000,505.96754402708643,FreshCo,FreshCo Sargent,39
5005178600,595.7345074037657,Lucky Supermarket,Lucky Supermarket,75
5005178400,581.971493947485,Lucky Supermarket,Lucky Supermarket,75
13032129000,674.5028743930179,Food fare,Food fare,71
12083099000,368.93012733932886,Food fare,Food fare,71
3091134300,745.3107282967782,Sobeys,Sobeys Pembina,21
12030224000,603.1609907066509,Food fare,Food fare,69
3071317000,652.3676498569699,Sobeys,Sobeys Grant Park,20
13031532000,660.0344524254651,No Frills,CHRIS' NOFRILLS WINNIPEG,43
13062003000,542.845675546552,Lucky Supermarket,Lucky Supermarket,76
13032130000,667.900781059974,Food fare,Food fare,71
3068078900,870.3139834255026,Sobeys,Sobeys Pembina,21
13061997000,569.8810496465201,Lucky Supermarket,Lucky Supermarket,76
12020474000,398.7215549635459,Red-River Co-op,Grant Park,25
3068010500,679.9774923376235,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3068010300,687.9434587311172,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
13061822000,595.8748701675643,Lucky Supermarket,Lucky Supermarket,76
13031533000,659.4553625989414,No Frills,CHRIS' NOFRILLS WINNIPEG,43
14050046100,152.22624510498585,Young's Market,Young's Market,78
14060997100,724.160235413864,Young's Market,Young's Market,78
13032131000,660.2855358934128,Food fare,Food fare,71
3091293300,465.87798482799775,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
5004671600,300.7281422457371,Lucky Supermarket,Lucky Supermarket,75
3067800500,826.85048949404,Safeway,Safeway Pembina Village,9
3067801000,838.7746855839446,Safeway,Safeway Pembina Village,9
13031534000,658.964060886382,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12030343000,672.0601253008866,Food fare,Food fare,69
5004669300,421.1043874096805,Lucky Supermarket,Lucky Supermarket,75
12040418000,721.0407150813265,Food fare,Food fare,69
12040110100,639.9497405722992,Food fare,Food fare,69
3068087700,798.4149521470164,Sobeys,Sobeys Pembina,21
3068087500,803.5320118527125,Sobeys,Sobeys Pembina,21
5004670300,471.37123091218524,Lucky Supermarket,Lucky Supermarket,75
13032132000,651.7188895856327,Food fare,Food fare,71
3068106400,1361.7022768828451,Red-River Co-op,St Norbert,28
13031535000,658.5611552902109,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3064451300,793.7152104747421,Safeway,Safeway Pembina Village,9
13031879000,520.5839719854671,FreshCo,FreshCo Sargent,39
3067789000,813.2063075482937,Safeway,Safeway Pembina Village,9
12030532000,816.6766496112516,Food fare,Food fare,69
12030292000,650.5876940923291,Food fare,Food fare,69
14031055000,570.7108674522962,Young's Market,Young's Market,78
14031053200,586.0878831279529,Young's Market,Young's Market,78
3071233000,829.4358935496363,FreshCo,FreshCo Pembina & McGillivray,83
3071321000,690.0046342402295,Sobeys,Sobeys Grant Park,20
14100015300,408.59346076902006,Young's Market,Young's Market,78
13061823000,585.8890831750358,Lucky Supermarket,Lucky Supermarket,76
14022567000,677.1267315768505,Young's Market,Young's Market,78
3067879500,753.9498106877335,Safeway,Safeway Pembina Village,9
13031536000,658.2458566238878,No Frills,CHRIS' NOFRILLS WINNIPEG,43
13031878000,524.4531402296371,FreshCo,FreshCo Sargent,39
12020489100,455.05772700250486,Red-River Co-op,Grant Park,25
14052390000,464.1485270726583,Young's Market,Young's Market,78
5009365300,1572.5805387882751,Lucky Supermarket,Lucky Supermarket,75
5004091100,475.5783929797136,Giant Tiger,Giant Tiger,63
5004091000,449.7518051560889,Giant Tiger,Giant Tiger,63
13031537000,658.0193140720953,No Frills,CHRIS' NOFRILLS WINNIPEG,43
12015459100,291.8858933278423,Red-River Co-op,Grant Park,25
14040789000,355.84307577315417,Young's Market,Young's Market,78
14010607000,969.1504290561829,Young's Market,Young's Market,78
3068099800,1376.5281503670146,Sobeys,Sobeys Pembina,21
13031538000,657.8836107488951,No Frills,CHRIS' NOFRILLS WINNIPEG,43
3014422800,897.1933024955471,Red-River Co-op,St Norbert,28
14022575000,645.3774485965704,Young's Market,Young's Market,78
12011509100,272.32770379934317,Red-River Co-op,Grant Park,25
13061765000,631.9591470339946,Lucky Supermarket,Lucky Supermarket,76
5004093600,569.6782854906587,Giant Tiger,Giant Tiger,63
5004094000,572.9616182272532,Giant Tiger,Giant Tiger,63
3071220000,851.6245175267615,FreshCo,FreshCo Pembina & McGillivray,83
3071232000,842.4191945061766,FreshCo,FreshCo Pembina & McGillivray,83
14052380000,407.812423204811,Young's Market,Young's Market,78
13062005000,561.9794199330353,Lucky Supermarket,Lucky Supermarket,76
5004552000,279.66333005111113,Lucky Supermarket,Lucky Supermarket,75
12015457000,286.4043879823235,Red-River Co-op,Grant Park,25
5008143000,708.7406145896075,Lucky Supermarket,Lucky Supermarket,75
5004664900,501.26246581630835,Lucky Supermarket,Lucky Supermarket,75
12082853000,375.5092464785977,Food fare,Food fare,71
3068100000,1369.7460890964865,Sobeys,Sobeys Pembina,21
3064447700,772.3212603345282,Safeway,Safeway Pembina Village,9
3093003130,1065.9376600702915,Save-on-foods,Pembina,53
14031189000,490.23621987127234,Young's Market,Young's Market,78
5009354700,1214.4967489698095,Lucky Supermarket,Lucky Supermarket,75
5008157400,883.813380781168,Lucky Supermarket,Lucky Supermarket,75
12083088000,394.1827980017712,Food fare,Food fare,70
13032318000,370.79358220106707,Food fare,Food fare,71
5004555600,244.97217293930532,Lucky Supermarket,Lucky Supermarket,75
3014397800,673.1634344995593,Red-River Co-op,St Norbert,28
5009370000,1448.8483353561724,Lucky Supermarket,Lucky Supermarket,75
13080612000,678.4008439569276,Lucky Supermarket,Lucky Supermarket,76
3068037200,933.6498348494454,Sobeys,Sobeys Pembina,21
12011528100,235.18010617639928,Red-River Co-op,Grant Park,25
14021061000,818.8273901968101,Young's Market,Young's Market,78
3091293200,451.37384288948135,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
5004553500,261.2213846986119,Lucky Supermarket,Lucky Supermarket,75
12030494100,680.8726507884312,Red-River Co-op,Grant Park,25
12030503200,729.3200395942471,Red-River Co-op,Grant Park,25
12030518000,779.7087999514961,Red-River Co-op,Grant Park,25
12040082000,677.7065203268388,Food fare,Food fare,69
13061792000,611.8506927731958,Lucky Supermarket,Lucky Supermarket,76
3068018900,829.9045198212357,Sobeys,Sobeys Pembina,21
12030497100,666.0319824654631,Red-River Co-op,Grant Park,25
14040658000,202.3201195998449,Young's Market,Young's Market,78
3068084300,832.8084476147311,Sobeys,Sobeys Pembina,21
3091260100,307.1340457262348,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
13061840000,574.6947507838619,Lucky Supermarket,Lucky Supermarket,76
3014419000,849.5672558894015,Red-River Co-op,St Norbert,28
14040772000,302.71404553415374,Young's Market,Young's Market,78
13032277000,576.9127927631927,Food fare,Food fare,71
14020958000,718.59187881572,Young's Market,Young's Market,78
3071256000,889.6308629101101,FreshCo,FreshCo Pembina & McGillivray,83
13032278000,571.1471983801358,Food fare,Food fare,71
3067765500,855.3106585659347,Safeway,Safeway Pembina Village,9
12015460100,298.6164359864501,Red-River Co-op,Grant Park,25
13080601100,659.6761643437976,Lucky Supermarket,Lucky Supermarket,76
13032279000,565.377247480628,Food fare,Food fare,71
14050014000,161.01525488999886,Young's Market,Young's Market,78
3014397500,674.8668100348152,Red-River Co-op,St Norbert,28
3068104600,1391.9410718745867,Red-River Co-op,St Norbert,28
12040650000,780.916232145975,Food fare,Food fare,70
3068113600,1275.1966907779329,Red-River Co-op,St Norbert,28
13032280000,559.6705824243007,Food fare,Food fare,71
3071274000,864.0393308460432,FreshCo,FreshCo Pembina & McGillivray,83
5004669100,405.9633291695216,Lucky Supermarket,Lucky Supermarket,75
3068017100,788.0142577965133,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
14060937100,819.8203515437322,Young's Market,Young's Market,78
3068110900,1299.5100955563928,Red-River Co-op,St Norbert,28
3068036400,974.8034248989193,Sobeys,Sobeys Pembina,21
3068036200,986.472850808773,Sobeys,Sobeys Pembina,21
3015334800,730.429907703362,Red-River Co-op,St Norbert,28
5004099600,509.9658323491563,Giant Tiger,Giant Tiger,63
13032281000,554.063247249513,Food fare,Food fare,71
13031717000,520.4223054594205,FreshCo,FreshCo Sargent,39
13032282000,548.544221176972,Food fare,Food fare,71
3067879000,767.6414232398013,Safeway,Safeway Pembina Village,9
3067878500,782.0791557654053,Safeway,Safeway Pembina Village,9
5004674700,312.76668885147757,Lucky Supermarket,Lucky Supermarket,75
5009365200,1560.8779394600567,Lucky Supermarket,Lucky Supermarket,75
12020945000,476.98509748134506,Red-River Co-op,Grant Park,25
3068036000,997.6212132016179,Sobeys,Sobeys Pembina,21
3091145100,760.1690218400972,Sobeys,Sobeys Pembina,21
14060973000,764.4843957634381,Young's Market,Young's Market,78
13032284000,536.9869976161667,Food fare,Food fare,71
12040117000,609.234422866336,Food fare,Food fare,69
3091143600,772.0157456464342,Sobeys,Sobeys Pembina,21
3015327800,706.9517247122773,Red-River Co-op,St Norbert,28
3091293100,437.03524378130066,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3091128700,806.3033910908816,Sobeys,Sobeys Pembina,21
13032285000,531.1729658590044,Food fare,Food fare,71
3068035800,1008.929885842577,Sobeys,Sobeys Pembina,21
3067583000,872.3329969636558,Real Canadian Superstore,REAL CANADIAN SUPERSTORE BISON DRIVE,36
3071454100,846.6881992587703,FreshCo,FreshCo Pembina & McGillivray,83
5008012200,665.9851875658156,Lucky Supermarket,Lucky Supermarket,75
5005176700,612.9857925697099,Lucky Supermarket,Lucky Supermarket,75
12030265000,642.8221558624455,Food fare,Food fare,69
13032286000,525.3999063408216,Food fare,Food fare,71
14031061000,536.7983958357859,Young's Market,Young's Market,78
13070469000,541.6503074950764,Lucky Supermarket,Lucky Supermarket,76
13070468100,548.1250961192836,Lucky Supermarket,Lucky Supermarket,76
5004601200,593.1063340904258,Lucky Supermarket,Lucky Supermarket,75
5004601300,592.5525764750573,Lucky Supermarket,Lucky Supermarket,75
14032328000,397.08358887605937,Young's Market,Young's Market,78
14040674000,224.71417691585802,Young's Market,Young's Market,78
14040675000,236.8503770480682,Young's Market,Young's Market,78
3014397200,676.7606816279099,Red-River Co-op,St Norbert,28
3068035600,1021.3297143337167,Sobeys,Sobeys Pembina,21
13032287000,519.6693127153796,Food fare,Food fare,71
3014422600,909.4255501034354,Red-River Co-op,St Norbert,28
13032288000,513.987969640179,Food fare,Food fare,71
12030223000,611.7440439954095,Food fare,Food fare,69
12030222000,620.6902258955745,Food fare,Food fare,69
14052449000,506.56843755447414,Young's Market,Young's Market,78
5004552300,274.79410459828057,Lucky Supermarket,Lucky Supermarket,75
3068087900,816.314830901479,Sobeys,Sobeys Pembina,21
5009351700,1097.1530842467712,Lucky Supermarket,Lucky Supermarket,75
12082661100,398.9278117400768,Food fare,Food fare,71
3068035400,1034.0097005681723,Sobeys,Sobeys Pembina,21
5005183800,524.333458355742,Lucky Supermarket,Lucky Supermarket,75
12082872000,336.4944254468169,Food fare,Food fare,71
3068117800,1229.4803698026697,Red-River Co-op,St Norbert,28
13061998000,560.3388175765208,Lucky Supermarket,Lucky Supermarket,76
5009382900,1655.176481439748,Lucky Supermarket,Lucky Supermarket,75
5009369900,1436.514210001372,Lucky Supermarket,Lucky Supermarket,75
14052305000,368.32110345104877,Young's Market,Young's Market,78
5004671500,293.08880499709585,Lucky Supermarket,Lucky Supermarket,75
12020965000,546.8569932324982,Red-River Co-op,Grant Park,25
14022568000,671.1854772711407,Young's Market,Young's Market,78
13032291000,497.32275347569424,Food fare,Food fare,71
3091132600,758.9436876012882,Sobeys,Sobeys Pembina,21
13032292000,491.9007823305391,Food fare,Food fare,71
5005182200,505.11671324999065,Lucky Supermarket,Lucky Supermarket,75
13061824000,575.9059428345334,Lucky Supermarket,Lucky Supermarket,76
5004555300,239.87660415358087,Lucky Supermarket,Lucky Supermarket,75
13032293000,486.42332846828344,Food fare,Food fare,71
12082852000,406.65980310196215,Food fare,Food fare,70
5004668900,391.421281745064,Lucky Supermarket,Lucky Supermarket,75
